,tweet_id,tweet_text,tweet_user_name,tweet_user_description,tweet_user_screen_name,tweet_user_verified,tweet_user_followers_count,tweet_user_verified,tweet_user_withheld_in_countries,tweet_user_protected,tweet_url,tweet_retweet_count,tweet_favorite_count,tweet_possibly_sensitive,annotation_rohit,annotation_mohit,annotation_soyoung,human_annotation
133,1354889772901277703id,"You heard it here first:

If we do not CONTAIN Trump by impeachment or indictment, in a few months he will start to… https://t.co/C6pnGMRNw0","Pam Keith, Esq.","Exec. Dir Fight 4 FL’s Future, 2020 Dem Cong. Nominee, ex-Navy JAG, litigator & expert on workplace law. BC Law Grad. AKA💚💗 (she/her)",PamKeithFL,TRUE,135914,TRUE,[],FALSE,https://twitter.com/i/web/status/1354889772901277703,17114,50693,,0,1,0,0
134,1354861397423738886id,@superdumb Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrot… https://t.co/wJKP6il8sR,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397423738886,0,1,FALSE,1,1,1,1
135,1362115989341564928id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/rU5Tiwkuu6",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115989341564928,0,0,FALSE,1,1,1,1
136,1371214464498946049id,"As I have said repeatedly, my children have all received their routine vaccinations on schedule (as I did as a chil… https://t.co/MLvdRvSEFj",Alex Berenson,Author of Tell Your Children. Revolting. Nowadays you can’t be too sentimental,AlexBerenson,TRUE,247469,TRUE,[],FALSE,https://twitter.com/i/web/status/1371214464498946049,0,0,FALSE,1,0,0,0
137,1355895222673297410id,The same Fauci who once said a mask was dangerous now says use 2 masks. Will 2 pair of glasses make us see better?… https://t.co/NubRYFsDPo,Gov. Mike Huckabee,"Hosts “Huckabee"" on TBN Sat 8/11pm ET, Sun9pm ET;Fox News contributor, author, Fmr AR Gov, Bass Guitarist, grandfather of 7 cutest kids in world!",GovMikeHuckabee,TRUE,1658216,TRUE,[],FALSE,https://twitter.com/i/web/status/1355895222673297410,1026,4234,FALSE,1,0,1,1
138,1356667962833465352id,"JUST IN: Pete Buttigieg Officially Confirmed by Senate as Secretary of Transportation, making him first openly LGBT… https://t.co/A6bGmxuPUk",Joyce Karam,"Senior Correspondent, The National @TheNationalNews | Adjunct Professor at George Washington University https://t.co/ibF45SCVhu RT≠ Endorsement",Joyce_Karam,TRUE,126717,TRUE,[],FALSE,https://twitter.com/i/web/status/1356667962833465352,95,488,,1,0,0,0
139,1375276181034045441id,The Republican who is sitting in Stacey Abrams’ chair just signed a despicable voter suppression bill into law to t… https://t.co/4k9Zq2jtvD,Elizabeth Warren,"U.S. Senator, Massachusetts. She/her/hers. Official Senate account.",SenWarren,TRUE,6938187,TRUE,[],FALSE,https://twitter.com/i/web/status/1375276181034045441,7883,28638,FALSE,0,1,1,1
140,1354112418276728832id,"Words can create a more inclusive world, or perpetuate oppression.

Calling someone an animal as an insult reinforc… https://t.co/E8UAVNzMSL",PETA,"Animals are not ours to experiment on, eat, wear, use for entertainment, or abuse in any other way. #EndSpeciesism",peta,TRUE,1074373,TRUE,[],FALSE,https://twitter.com/i/web/status/1354112418276728832,1941,5711,FALSE,1,1,0,1
141,1362116845310857219id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Aeyl5xJ8gh",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116845310857219,0,0,FALSE,1,1,1,1
142,1370126045119016963id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/z38dwFSCdp",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126045119016963,0,0,FALSE,1,1,1,1
143,1355275091509182466id,Far-right extremists use GameStop chaos to radicalize and recruit on Telegram https://t.co/xzXVCABmt1,Newsweek,The freedom to disagree.,Newsweek,TRUE,3452764,TRUE,[],FALSE,https://www.newsweek.com/far-right-extremists-use-gamestop-chaos-radicalize-recruit-telegram-1565355?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1611923604,149,388,FALSE,0,1,0,0
144,1375205784418615297id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/zZOvLMzOLr",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1375205784418615297,0,0,FALSE,1,1,1,1
145,1362814591940648960id,,,,,,,,,,,,,,0,0,0,0
146,1354861397272715266id,@zackcerza Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrot… https://t.co/eTcjqdllwz,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397272715266,0,0,FALSE,1,1,1,1
147,1361309195660853249id,"So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots. How strange",Kevin Sorbo,"Actor, director, producer, author. Click the link to see me on Locals",ksorbs,TRUE,590469,TRUE,[],FALSE,,26373,117291,,0,0,0,0
148,1375206820193574916id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/H5zpppy2GE",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206820193574916,0,0,FALSE,1,1,1,1
149,1375867550173700101id,Just FYI: The ban on food and water at polling locations in Georgia only applies within 150ft feet of the poll loca… https://t.co/ignX1WoLTf,Erick Erickson,You can listen every day live 9am to 12pm ET at https://t.co/jdH7x7ik79,EWErickson,TRUE,199322,TRUE,[],FALSE,https://twitter.com/i/web/status/1375867550173700101,690,2855,,1,1,0,1
150,1354861112026533889id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/H2fL7y733T",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861112026533889,0,0,FALSE,1,1,1,1
151,1362116401276723211id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/3pzVVi5lAF",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116401276723211,0,0,FALSE,1,1,1,1
152,1354493092481495042id,"Joe Biden issued an executive order yesterday that would ban use of the term China virus.

It’s not yet clear how t… https://t.co/fPReOWQoef",Lauren Boebert,Lauren Boebert for Congress Account: Congressman for CO-03. Owner of Shooters Grill. I’m the mom who told Beto HELL NO you’re not taking our guns!,laurenboebert,TRUE,603174,TRUE,[],FALSE,https://twitter.com/i/web/status/1354493092481495042,7979,35509,,0,1,0,0
153,1361903282667589634id,The infrastructure failures in Texas are quite literally what happens when you *don’t* pursue a Green New Deal.,Alexandria Ocasio-Cortez,"US Representative,NY-14 (BX & Queens). In a modern, moral, & wealthy society, no American should be too poor to live. 💯% People-Funded, no lobbyist💰. She/her.",AOC,TRUE,12735315,TRUE,[],FALSE,,53731,428421,,0,1,1,1
154,1356670734903500805id,"NEW: Former 2020 presidential candidate and South Bend, Indiana, Mayor Pete Buttigieg makes history as the first op… https://t.co/mLfWZJCwLv",ABC News,"All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu: https://t.co/w3wQ1O1Szs",ABC,TRUE,16653417,TRUE,[],FALSE,https://twitter.com/i/web/status/1356670734903500805,556,4903,FALSE,1,0,0,0
155,1352796618504892420id,Coming from the mayor’s office soon. They want to convert all of our water fountains from still to sparkling! https://t.co/c4Fwb75lLB,Birdwatch Example,🐦⌚️,bwatchexample,FALSE,333,FALSE,[],FALSE,,21,148,FALSE,1,0,0,0
156,1376753301014732803id,Black on Asian crimes only occur because of our system of white supremacy that strips African Americans of their ec… https://t.co/5LftNwBjKz,"Eugene Gu, MD","Founder and CEO of https://t.co/UuuUYuZTcj. With our team of Stanford trained doctors, we’re fighting the coronavirus pandemic and tobacco addiction through telemedicine.",eugenegu,TRUE,504061,TRUE,[],FALSE,https://twitter.com/i/web/status/1376753301014732803,388,2035,,0,0,0,0
157,1364825561038786560id,CHALRES I SWEAR https://t.co/FUdQrDnJx2,Kyle Harris,Actor x Writer x https://t.co/l27Jch8h0g,itskyleharris,TRUE,26999,TRUE,[],FALSE,,0,12,FALSE,1,1,1,1
158,1362116845306736641id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/cqEm9bAnyQ",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116845306736641,0,0,FALSE,1,1,1,1
159,1354547398618578950id,"Barstool Sports, notorious for its fanbase's campaigns of concentrated harassment, has been attacking the NWHL this… https://t.co/HqOC4TBsR0",VICE World News,Original reporting on everything that matters.,VICEWorldNews,TRUE,13245,TRUE,[],FALSE,https://twitter.com/i/web/status/1354547398618578950,20,120,FALSE,1,0,0,0
160,1354845001512054784id,FLASHBACK: Candidate Biden Says ‘You Can’t Legislate by Executive Order Unless You’re a Dictator’ https://t.co/ZTCwXxmvCX,Sean Hannity,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/z23FRgA02S Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",seanhannity,TRUE,5357593,TRUE,[],FALSE,https://hann.it/3t5buVK,3185,8404,FALSE,0,1,1,1
161,1354861395695656960id,@pithyaphorism Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We… https://t.co/cubS9wpUHA,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861395695656960,0,0,FALSE,1,1,1,1
162,1375206545223417859id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/jbeNYY4ibb",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206545223417859,0,0,FALSE,1,1,1,1
163,1354861397419520000id,@ryanjones123452 Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. W… https://t.co/OKQEUOyj17,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397419520000,0,0,FALSE,1,1,1,1
164,1358860764732350465id,memes have expiration dates,Twitter,What's happening?!,Twitter,TRUE,59382878,TRUE,[],FALSE,,26403,269845,,1,1,1,1
165,1376258164874698758id,NEW - Biden admin is set to launch a #COVID19 passport that Americans must have to engage in commerce and would tra… https://t.co/rEcxjVW81j,Disclose.tv 🚨,Observe together how world events unfold in the great theater of our time.,disclosetv,FALSE,477345,FALSE,[],FALSE,https://twitter.com/i/web/status/1376258164874698758,4646,7303,,0,0,0,0
166,1372686805498220547id,"""Although scientists don’t quite understand why, kids seem to be naturally protected. As a result, you can think of… https://t.co/evlxxeyHyi",The Atlantic,"Politics, culture, business, science, technology, health, education, global affairs, more. For assistance, visit https://t.co/j2epQBorJZ",TheAtlantic,TRUE,2104527,TRUE,[],FALSE,https://twitter.com/i/web/status/1372686805498220547,110,473,FALSE,1,0,0,0
167,1354861397717340160id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/vCo882a0Zl",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397717340160,0,1,FALSE,0,1,1,1
168,1378849441357123593id,Campaign finance reports obtained by 60 Minutes show that weeks before Florida Governor Ron DeSantis announced a pa… https://t.co/rLhHcwNAgq,60 Minutes,"The most successful news magazine in TV history, offering hard-hitting investigative reports, interviews, feature segments and profiles of people in the news.",60Minutes,TRUE,1192537,TRUE,[],FALSE,https://twitter.com/i/web/status/1378849441357123593,12321,21940,FALSE,1,1,1,1
169,1357078980197810179id,"On a day in which #AlexandriaOcasioSmollett is trending, please never forget the time that @AOC staged a photo shoo… https://t.co/TmXZMnWTOe",Candace Owens,New York Times best-selling author. Founder of @BLEXIT organization. Black people don’t have to be Democrats— still.,RealCandaceO,TRUE,2705355,TRUE,[],FALSE,https://twitter.com/i/web/status/1357078980197810179,25788,77182,FALSE,0,0,0,0
170,1357422023287341057id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Q4EAzXErC5",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357422023287341057,0,0,FALSE,1,1,1,1
171,1375206012009910272id,"@ShaneIsGames Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Chec… https://t.co/PeAmVEZB11",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206012009910272,0,0,FALSE,1,1,1,1
172,1357714538783727618id,I don't think this even matters at this point. Time magazine just came out said that a cabal of elites rigged the e… https://t.co/5z4XeJwQRY,Tim Pool,"Journalist, Disaffected Liberal, Commentator, Filmmaker, Skateboarder, Musician | Former VICE, Fusion",Timcast,TRUE,815522,TRUE,[],FALSE,https://twitter.com/i/web/status/1357714538783727618,0,0,FALSE,0,0,0,0
173,1354830792095002628id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/mx0HTAgGfd",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830792095002628,0,0,FALSE,1,1,1,1
174,1354830802358419463id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/LekAfml8C6",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830802358419463,0,0,FALSE,1,1,1,1
175,1375138423623843841id,"President Biden begins his first press conference by touting the rate of vaccines being administered, a feet solely… https://t.co/zBrn4RDeVf",Kayleigh McEnany,"Co-Host @OutnumberedFNC, @FoxNews. Fmr White House Press Secretary. Harvard Law JD. Georgetown. Oxford. Previvor. Wife of @GilmartinSean. Mom of #BabyBlake.",kayleighmcenany,TRUE,1996069,TRUE,[],FALSE,https://twitter.com/i/web/status/1375138423623843841,10777,73881,,1,0,0,0
176,1357422020057722880id,"@AmanteaAmantea Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Ch… https://t.co/FEuVvcJJ9z",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357422020057722880,0,0,FALSE,1,1,1,1
177,1370110240532930563id,NO WAYY WHY IS NOONE TALKING ABOUT THIS https://t.co/Jv3a9cIw7j,zyye,"i make minecraft videos to 150k people 😌

he/him",zyyes,FALSE,5253,FALSE,[],FALSE,,1048,14511,FALSE,0,0,0,0
178,1354830787724537857id,@JeremyABrowning Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. W… https://t.co/6GEtIBJ3bc,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830787724537857,0,0,FALSE,1,1,1,1
179,1354827996960579584id,"تیتر CNN: «دوران پساترامپ در حزب جمهوریخواه یک هفته طول کشید». 

بعد از یک هفته رهبران حزب از محکوم کردن ترامپ به ح… https://t.co/8scIcAph6W",Pooya,وکیل ایرانی در آمریکا,i_am_pooya,FALSE,3555,FALSE,[],FALSE,https://twitter.com/i/web/status/1354827996960579584,0,35,FALSE,1,0,0,0
180,1362116845306716160id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/qI6a7sa36f",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116845306716160,0,0,FALSE,1,1,1,1
181,1381784220004085770id,"The county medical examiner has ruled the police shooting of Daunte Wright was a homicide.

Daunte Wright was murde… https://t.co/sr0dBuTDW8",Eric Holthaus,"""Rebel Nerd of Meteorology” –Rolling Stone | Founder @tmrw_hq | https://t.co/mvgvljbNyc | THE FUTURE EARTH | he/him | ecosocialist🌹🌍❤️ | #actuallyautistic",EricHolthaus,TRUE,493350,TRUE,[],FALSE,https://twitter.com/i/web/status/1381784220004085770,39,185,,1,1,0,1
182,1364240937967362050id,,,,,,,,,,,,,,0,0,0,0
183,1354584088594669572id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/sP594p53DL",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354584088594669572,0,0,FALSE,1,1,1,1
184,1358829933414535172id,Did y’all know this ? https://t.co/Odte32Zt9Z,DOMODADONN🌚,AMOS (DomoDaDonn) ARIES ♈️ Investor 📈 Binary Options DM Me to learn how to make money in minutes 💰 ❗️Aries ☀️ Virgo 🌙 Pisces 💫,DomoDaDonn,FALSE,8690,FALSE,[],FALSE,,14381,40638,FALSE,1,1,0,1
185,1357422023639670785id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/giZVUntuWT",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357422023639670785,0,0,FALSE,1,1,1,1
186,1362116401050255364id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Yy5zeB5jZq",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116401050255364,0,0,FALSE,1,1,1,1
187,1357421548815089665id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/r5C763Gqec",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548815089665,0,1,FALSE,1,1,1,1
188,1354866399664082950id,👇🏾was on the nra's payroll to help flood the country with the kind of guns that shot scalise https://t.co/b67CG4Fxmr,Oliver Willis,Senior Writer @AmerIndependent. Prev @mmfa.  Get news daily at https://t.co/q7JMFdCl9l,owillis,TRUE,143797,TRUE,[],FALSE,https://twitter.com/DLoesch/status/1354852992181301251,70,297,FALSE,1,1,0,1
189,1376398251537104896id,,,,,,,,,,,,,,0,0,0,0
190,1375164163891232768id,President Biden did a terrific job at the #bidenpressconference. He explained the actions his Administration took t… https://t.co/mVxFPxVXTd,Ted Lieu,"Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, empathy is good.",tedlieu,TRUE,1634426,TRUE,[],FALSE,https://twitter.com/i/web/status/1375164163891232768,1279,7753,FALSE,1,1,1,1
191,1357444359118090241id,Still thinking about Jack's scooter https://t.co/RJoHtyzhGE,MrStuff,,MrStuff17,FALSE,625,FALSE,[],FALSE,,0,8,FALSE,1,1,1,1
192,1357421548487856128id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/ICg7DnvIIN",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548487856128,0,0,FALSE,1,1,1,1
193,1379081137855688710id,These vaccine passports segregate people and strip them of their freedom to travel internationally. Vaccinations ar… https://t.co/7IM2anyzEz,Dr. Drew,Board Certified Internist • Addiction Medicine Specialist • TV Host / Podcaster • @AskDrDrew #AdamAndDrewShow #DoseOfDrDrew #YMH #DrDrewAfterDark & MTV #TeenMom,drdrew,TRUE,2675563,TRUE,[],FALSE,https://twitter.com/i/web/status/1379081137855688710,977,5841,,0,0,0,0
194,1354861396622622720id,@mtarlton3 Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrot… https://t.co/IwMKTqo5gK,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396622622720,0,1,FALSE,1,1,1,1
195,1354861397029527558id,@Weain_tFree Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wr… https://t.co/OZ7rvgNRsF,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397029527558,0,0,FALSE,1,1,1,1
196,1371530877033979906id,BREAKING: The Washington Post just RETRACTED their story on Trump’s phone call with Georgia’s Secretary of State.… https://t.co/FDhdO2Jbxu,Madison Cawthorn,"Conservative • Business Owner • Political Activist • I love people, food and our country • Congressman for NC-11",CawthornforNC,TRUE,276300,TRUE,[],FALSE,https://twitter.com/i/web/status/1371530877033979906,9330,15608,FALSE,0,0,0,0
197,1354830802433892353id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Nl3VOPiy3P",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830802433892353,0,0,FALSE,1,1,1,1
198,1357421076548997120id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Cjhq6cHXAd",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26448,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421076548997120,0,0,FALSE,1,1,1,1
199,1375881068847509504id,"Police said the girls, 13 and 15, assaulted an Uber Eats driver with a Taser while carjacking him, which led to an… https://t.co/THc9u7xJN5",CNN,It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app https://t.co/UCHG9M367J,CNN,TRUE,53826821,TRUE,[],FALSE,https://twitter.com/i/web/status/1375881068847509504,4193,9964,FALSE,1,1,1,1
